Invoice_ID,Customer_ID,Customer_Name,Customer_Segment,Region,Sales_Channel,Service,Quantity,Unit_Price,Discount_Percentage,Discount_Amount,Tax_Amount,Invoice_Amount,Invoice_Status,Payment_Method,Paid_Amount,Refund_Amount,Net_Collected,Outstanding_Amount,Potential_Leakage,Collection_Rate_%,Leakage_%,Leakage_Risk
INV50126,CUST1223,Customer_224,Mid-Market,North,Partner,Support Plan,6.0,29540.44,10,17724.26,28713.31,188231.69,Unpaid,Credit Card,0.0,0.0,0.0,188231.69,188231.69,0.0,100.0,Critical Risk
INV50127,CUST1011,Customer_12,Smb,West,Online,Cloud Service,11.0,78858.45,5,43372.15,148332.74,972403.54,Unpaid,Credit Card,0.0,0.0,0.0,972403.54,972403.54,0.0,100.0,Critical Risk
INV50128,CUST1009,Customer_10,Smb,West,Online,Software Subscription,4.0,8257.23,0,0.0,5945.21,38974.13,Paid,Debit Card,38974.13,0.0,38974.13,0.0,0.0,100.0,0.0,Low Risk
INV50129,CUST1048,Customer_49,Smb,West,Partner,Software Subscription,11.0,26897.65,15,44381.12,45268.75,296761.78,Paid,Debit Card,296761.78,0.0,296761.78,0.0,0.0,100.0,0.0,Low Risk
INV50130,CUST1127,Customer_128,Mid-Market,North,Partner,Cloud Service,9.0,43392.88,10,39053.59,63266.82,414749.15,Unpaid,Cheque,0.0,0.0,0.0,414749.15,414749.15,0.0,100.0,Critical Risk
INV50131,CUST1026,Customer_27,Smb,East,Partner,Cloud Service,5.0,27768.62,25,34710.78,18743.82,122876.14,Partially Paid,Bank Transfer,55990.93,0.0,55990.93,66885.21,66885.20999999999,45.57,54.43,Critical Risk
INV50132,CUST1163,Customer_164,Enterprise,South,Direct,Software Subscription,2.0,12435.02,20,4974.01,3581.29,23477.32,Paid,Credit Card,23477.32,0.0,23477.32,0.0,0.0,100.0,0.0,Low Risk
INV50133,CUST1017,Customer_18,Smb,West,Partner,Cloud Service,6.0,37009.21,20,44411.05,31975.96,209620.17,Overdue,Upi,0.0,0.0,0.0,209620.17,209620.17,0.0,100.0,Critical Risk
INV50134,CUST1035,Customer_36,Mid-Market,South,Partner,Support Plan,6.0,33287.29,10,19972.37,32355.25,212106.62,Paid,Cheque,212106.62,0.0,212106.62,0.0,0.0,100.0,0.0,Low Risk
INV50135,CUST1198,Customer_199,Smb,South,Direct,Support Plan,4.0,14696.09,10,5878.44,9523.07,0.0,Partially Paid,Debit Card,49891.83,0.0,49891.83,12537.16,-49891.83,0.0,0.0,Low Risk
INV50136,CUST1207,Customer_208,Mid-Market,East,Partner,Cloud Service,11.0,51503.25,15,84980.36,86679.97,568235.36,Unpaid,Credit Card,0.0,0.0,0.0,0.0,568235.36,0.0,100.0,Critical Risk
INV50137,CUST1057,Customer_58,Smb,East,Partner,Consulting,3.0,88816.99,10,26645.1,43165.06,282970.93,Unpaid,Cheque,0.0,0.0,0.0,282970.93,282970.93,0.0,100.0,Critical Risk
INV50138,CUST1079,Customer_80,Smb,North,Direct,Support Plan,9.0,15908.89,20,28636.0,20617.92,135161.93,Unpaid,Upi,0.0,0.0,0.0,135161.93,135161.93,0.0,100.0,Critical Risk
INV50139,CUST1174,Customer_175,Mid-Market,North,Direct,Consulting,9.0,117037.12,5,52666.7,180120.13,1180787.51,Unpaid,Cheque,0.0,0.0,0.0,1180787.51,1180787.51,0.0,100.0,Critical Risk
INV50140,CUST1041,Customer_42,Smb,East,Direct,Consulting,6.0,116056.97,10,69634.18,112807.38,739515.02,Unpaid,Upi,0.0,0.0,0.0,739515.02,739515.02,0.0,100.0,Critical Risk
INV50141,CUST1241,Customer_242,Mid-Market,North,Direct,Consulting,11.0,41437.14,15,68371.28,69738.71,457175.97,Unpaid,Bank Transfer,0.0,0.0,0.0,457175.97,457175.97,0.0,100.0,Critical Risk
INV50142,CUST1106,Customer_107,Mid-Market,West,Partner,Software Subscription,8.0,26398.19,10,21118.55,34212.05,224279.02,Partially Paid,Debit Card,0.0,0.0,85507.83,138771.19,138771.19,38.13,61.87,Critical Risk
INV50143,CUST1112,Customer_113,Smb,East,Partner,Support Plan,4.0,14026.35,15,8415.81,8584.13,56273.72,Partially Paid,Credit Card,21808.85,0.0,21808.85,34464.87,34464.87,38.75,61.25,Critical Risk
INV50144,CUST1061,Customer_62,Mid-Market,West,Direct,Cloud Service,8.0,32787.24,10,26229.79,42492.26,278560.39,Paid,Credit Card,278560.39,132434.07,146126.32,132434.07,132434.07,52.46,47.54,High Risk
INV50145,CUST1195,Customer_196,Smb,North,Partner,Data Service,8.0,8955.01,25,17910.02,9671.41,63401.47,Overdue,Cheque,0.0,0.0,0.0,63401.47,63401.47,0.0,100.0,Critical Risk
INV50146,CUST1149,Customer_150,Smb,East,Online,Software Subscription,5.0,30553.88,25,38192.35,20623.87,135200.92,Partially Paid,Bank Transfer,95412.61,0.0,95412.61,39788.31,39788.31000000001,70.57,29.43,Medium Risk
INV50147,CUST1225,Customer_226,Smb,East,Online,Cloud Service,7.0,50214.32,15,52725.04,53779.54,352554.74,Paid,Upi,352554.74,106759.78,245794.96,106759.78,106759.78,69.72,30.28,High Risk
INV50148,CUST1115,Customer_116,Mid-Market,East,Partner,Cloud Service,10.0,14118.3,0,0.0,25412.94,166595.94,Paid,Cheque,166595.94,0.0,166595.94,0.0,0.0,100.0,0.0,Low Risk
INV50149,CUST1154,Customer_155,Mid-Market,West,Online,Data Service,1.0,21768.26,0,0.0,3918.29,25686.55,Paid,Debit Card,25686.55,0.0,25686.55,0.0,0.0,100.0,0.0,Low Risk
INV50150,CUST1238,Customer_239,Mid-Market,West,Online,Consulting,7.0,110367.92,10,77257.54,125157.22,820475.12,Partially Paid,Cheque,413838.62,0.0,413838.62,406636.5,406636.5,50.44,49.56,High Risk
INV50151,CUST1094,Customer_95,Smb,North,Online,Software Subscription,7.0,16863.79,10,11804.65,19123.54,125365.42,Unpaid,Debit Card,0.0,0.0,0.0,125365.42,125365.42,0.0,100.0,Critical Risk
INV50152,CUST1149,Customer_150,Mid-Market,North,Online,Data Service,11.0,14679.43,20,32294.75,23252.22,152431.2,Paid,Bank Transfer,152431.2,0.0,152431.2,0.0,0.0,100.0,0.0,Low Risk
INV50153,CUST1080,Customer_81,Smb,West,Online,Support Plan,12.0,19683.58,10,23620.3,38264.88,250847.54,Paid,Bank Transfer,250847.54,0.0,250847.54,0.0,0.0,100.0,0.0,Low Risk
INV50154,CUST1083,Customer_84,Enterprise,East,Online,Support Plan,9.0,34569.51,20,62225.12,44802.08,293702.55,Paid,Upi,293702.55,0.0,293702.55,0.0,0.0,100.0,0.0,Low Risk
INV50155,CUST1245,Customer_246,Smb,East,Online,Data Service,5.0,19828.93,10,9914.47,16061.43,105291.61,Overdue,Credit Card,0.0,0.0,0.0,105291.61,105291.61,0.0,100.0,Critical Risk
INV50156,CUST1089,Customer_90,Mid-Market,West,Partner,Cloud Service,5.0,63770.84,0,0.0,57393.76,376247.96,Paid,Credit Card,376247.96,0.0,376247.96,0.0,0.0,100.0,0.0,Low Risk
INV50157,CUST1244,Customer_245,Mid-Market,East,Online,Cloud Service,8.0,70929.57,10,56743.66,91924.72,602617.62,Unpaid,Upi,0.0,0.0,0.0,602617.62,602617.62,0.0,100.0,Critical Risk
INV50158,CUST1189,Customer_190,Mid-Market,West,Direct,Consulting,1.0,39951.94,10,3995.19,6472.22,42428.97,Partially Paid,Credit Card,9822.08,0.0,9822.08,32606.89,32606.89,23.15,76.85,Critical Risk
INV50159,CUST1167,Customer_168,Enterprise,East,Online,Support Plan,8.0,26846.49,10,21477.19,34793.05,228087.78,Unpaid,Bank Transfer,0.0,0.0,0.0,228087.78,228087.78,0.0,100.0,Critical Risk
INV50160,CUST1189,Customer_190,Mid-Market,North,Partner,Software Subscription,3.0,21607.98,20,12964.79,9334.65,61193.8,Overdue,Debit Card,0.0,0.0,0.0,61193.8,61193.8,0.0,100.0,Critical Risk
INV50161,CUST1002,Customer_3,Smb,West,Direct,Data Service,2.0,40512.21,15,12153.66,12396.74,81267.5,Paid,Cheque,81267.5,0.0,81267.5,0.0,0.0,100.0,0.0,Low Risk
INV50162,CUST1207,Customer_208,Smb,East,Online,Consulting,12.0,81520.62,25,244561.86,132063.4,865748.98,Partially Paid,Credit Card,546425.18,174621.99,371803.19,493945.79,493945.79,42.95,57.05,Critical Risk
INV50163,CUST1131,Customer_132,Smb,East,Direct,Support Plan,11.0,21073.24,0,0.0,41725.02,273530.66,Paid,Bank Transfer,273530.66,0.0,273530.66,0.0,0.0,100.0,0.0,Low Risk
INV50164,CUST1114,Customer_115,Mid-Market,South,Direct,Cloud Service,5.0,17223.18,0,0.0,15500.86,101616.76,Paid,Bank Transfer,101616.76,0.0,101616.76,0.0,0.0,100.0,0.0,Low Risk
INV50165,CUST1103,Customer_104,Mid-Market,South,Direct,Cloud Service,12.0,76824.2,0,0.0,165940.27,1087830.67,Partially Paid,Credit Card,831517.5,0.0,831517.5,256313.17,256313.16999999993,76.44,23.56,Medium Risk
INV50166,CUST1191,Customer_192,Enterprise,South,Direct,Cloud Service,7.0,35662.41,25,62409.22,33700.98,220928.63,Unpaid,Cheque,0.0,0.0,0.0,220928.63,220928.63,0.0,100.0,Critical Risk
INV50167,CUST1180,Customer_181,Smb,South,Online,Data Service,2.0,16885.48,0,0.0,6078.77,39849.73,Unpaid,Cheque,0.0,0.0,0.0,39849.73,39849.73,0.0,100.0,Critical Risk
INV50168,CUST1218,Customer_219,Mid-Market,West,Direct,Software Subscription,11.0,9508.68,10,10459.55,16944.47,111080.4,Unpaid,Debit Card,0.0,0.0,0.0,111080.4,111080.4,0.0,100.0,Critical Risk
INV50169,CUST1144,Customer_145,Smb,North,Online,Support Plan,11.0,22726.79,10,24999.47,40499.14,265494.36,Unpaid,Credit Card,0.0,0.0,0.0,265494.36,265494.36,0.0,100.0,Critical Risk
INV50170,CUST1088,Customer_89,Mid-Market,East,Partner,Data Service,1.0,42910.91,0,0.0,7723.96,50634.87,Overdue,Credit Card,0.0,0.0,0.0,50634.87,50634.87,0.0,100.0,Critical Risk
INV50171,CUST1228,Customer_229,Smb,East,Direct,Support Plan,7.0,5497.63,0,0.0,6927.01,45410.42,Partially Paid,Credit Card,27113.45,0.0,27113.45,18296.97,18296.969999999998,59.71,40.29,High Risk
INV50172,CUST1213,Customer_214,Smb,South,Direct,Software Subscription,5.0,26947.44,25,33684.3,18189.52,119242.42,Partially Paid,Debit Card,62801.07,0.0,62801.07,56441.35,56441.35,52.67,47.33,High Risk
INV50173,CUST1048,Customer_49,Enterprise,South,Direct,Software Subscription,1.0,16380.34,20,3276.07,2358.77,15463.04,Partially Paid,Bank Transfer,11778.86,0.0,0.0,3684.18,15463.04,0.0,100.0,Critical Risk
INV50174,CUST1153,Customer_154,Mid-Market,South,Direct,Software Subscription,4.0,31871.39,0,0.0,22947.4,150432.96,Paid,Credit Card,150432.96,0.0,150432.96,0.0,0.0,100.0,0.0,Low Risk
INV50175,CUST1081,Customer_82,Mid-Market,South,Partner,Cloud Service,4.0,23949.31,10,9579.72,15519.15,101736.67,Overdue,Upi,0.0,0.0,0.0,101736.67,101736.67,0.0,100.0,Critical Risk
INV50176,CUST1242,Customer_243,Mid-Market,West,Online,Consulting,11.0,87548.46,20,192606.61,138676.76,909103.21,Paid,Upi,909103.21,186354.04,722749.17,186354.04,186354.03999999992,79.5,20.5,Medium Risk
INV50177,CUST1076,Customer_77,Smb,South,Partner,Data Service,8.0,27496.97,10,21997.58,35636.07,233614.25,Unpaid,Bank Transfer,0.0,0.0,0.0,233614.25,233614.25,0.0,100.0,Critical Risk
INV50178,CUST1135,Customer_136,Smb,West,Partner,Consulting,5.0,113356.65,10,56678.32,91818.89,601923.82,Paid,Bank Transfer,0.0,0.0,601923.82,0.0,0.0,100.0,0.0,Low Risk
INV50179,CUST1096,Customer_97,Mid-Market,South,Partner,Data Service,1.0,14288.61,0,0.0,2571.95,16860.56,Paid,Credit Card,16860.56,0.0,16860.56,0.0,0.0,100.0,0.0,Low Risk
INV50180,CUST1054,Customer_55,Enterprise,South,Partner,Software Subscription,12.0,20619.45,25,61858.35,33403.51,218978.56,Overdue,Credit Card,0.0,0.0,0.0,218978.56,218978.56,0.0,100.0,Critical Risk
INV50181,CUST1119,Customer_120,Mid-Market,West,Direct,Cloud Service,5.0,19077.88,10,9538.94,15453.08,101303.54,Paid,Debit Card,101303.54,0.0,101303.54,0.0,0.0,100.0,0.0,Low Risk
INV50182,CUST1080,Customer_81,Smb,West,Partner,Data Service,4.0,56008.76,5,11201.75,38309.99,251143.28,Paid,Credit Card,251143.28,0.0,251143.28,0.0,0.0,100.0,0.0,Low Risk
INV50183,CUST1097,Customer_98,Mid-Market,West,Partner,Consulting,8.0,107120.63,15,128544.76,131115.65,859535.93,Paid,Credit Card,859535.93,0.0,859535.93,0.0,0.0,100.0,0.0,Low Risk
INV50184,CUST1184,Customer_185,Mid-Market,North,Online,Consulting,9.0,42083.87,0,0.0,68175.87,446930.7,Paid,Bank Transfer,446930.7,0.0,446930.7,0.0,0.0,100.0,0.0,Low Risk
INV50185,CUST1215,Customer_216,Mid-Market,East,Direct,Software Subscription,12.0,32419.41,5,19451.65,66524.63,436105.9,Paid,Cheque,436105.9,0.0,436105.9,0.0,0.0,100.0,0.0,Low Risk
INV50186,CUST1001,Customer_2,Mid-Market,East,Direct,Support Plan,1.0,29516.67,0,0.0,5313.0,34829.67,Paid,Cheque,34829.67,0.0,34829.67,0.0,0.0,100.0,0.0,Low Risk
INV50187,CUST1235,Customer_236,Smb,West,Direct,Consulting,4.0,73296.09,10,29318.44,47495.87,311361.79,Partially Paid,Upi,109428.39,0.0,109428.39,201933.4,201933.39999999997,35.15,64.85,Critical Risk
INV50188,CUST1062,Customer_63,Enterprise,North,Partner,Consulting,5.0,70613.31,0,0.0,63551.98,416618.53,Partially Paid,Debit Card,297853.71,0.0,297853.71,118764.82,118764.82,71.49,28.51,Medium Risk
INV50189,CUST1163,Customer_164,Smb,East,Online,Consulting,2.0,40394.49,25,20197.24,10906.51,71498.25,Unpaid,Bank Transfer,0.0,0.0,0.0,71498.25,71498.25,0.0,100.0,Critical Risk
INV50190,CUST1230,Customer_231,Enterprise,East,Online,Data Service,8.0,11934.45,10,9547.56,15467.05,101395.09,Paid,Cheque,101395.09,0.0,101395.09,0.0,0.0,100.0,0.0,Low Risk
INV50191,CUST1004,Customer_5,Enterprise,South,Online,Data Service,3.0,54552.44,20,32731.46,23566.65,154492.51,Overdue,Debit Card,0.0,0.0,0.0,154492.51,154492.51,0.0,100.0,Critical Risk
INV50192,CUST1202,Customer_203,Enterprise,North,Partner,Software Subscription,9.0,41315.47,15,55775.88,56891.4,372954.75,Paid,Cheque,372954.75,0.0,372954.75,0.0,0.0,100.0,0.0,Low Risk
INV50193,CUST1162,Customer_163,Smb,West,Direct,Support Plan,8.0,23993.04,10,19194.43,31094.98,203844.87,Paid,Cheque,203844.87,0.0,203844.87,0.0,0.0,100.0,0.0,Low Risk
INV50194,CUST1075,Customer_76,Mid-Market,South,Online,Software Subscription,2.0,20544.1,10,4108.82,6656.29,43635.67,Paid,Debit Card,43635.67,0.0,43635.67,0.0,0.0,100.0,0.0,Low Risk
INV50195,CUST1023,Customer_24,Smb,North,Direct,Cloud Service,8.0,37936.77,15,45524.12,46434.61,304404.65,Unpaid,Debit Card,0.0,0.0,0.0,304404.65,304404.65,0.0,100.0,Critical Risk
INV50196,CUST1006,Customer_7,Smb,North,Online,Data Service,2.0,45475.65,15,13642.69,13915.55,91224.16,Overdue,Cheque,0.0,0.0,0.0,91224.16,91224.16,0.0,100.0,Critical Risk
INV50197,CUST1097,Customer_98,Smb,West,Partner,Cloud Service,5.0,81768.82,10,40884.41,66232.74,434192.43,Paid,Debit Card,434192.43,0.0,434192.43,0.0,0.0,100.0,0.0,Low Risk
INV50198,CUST1092,Customer_93,Smb,East,Direct,Consulting,12.0,108144.07,25,324432.21,175193.39,1148490.02,Partially Paid,Debit Card,364449.11,0.0,364449.11,784040.91,784040.91,31.73,68.27,Critical Risk
INV50199,CUST1112,Customer_113,Smb,South,Partner,Data Service,3.0,48333.4,10,14500.02,23490.03,153990.21,Paid,Upi,153990.21,0.0,153990.21,0.0,0.0,100.0,0.0,Low Risk
INV50200,CUST1074,Customer_75,Mid-Market,West,Partner,Support Plan,10.0,24260.95,10,24260.95,39302.74,257651.29,Paid,Bank Transfer,257651.29,0.0,257651.29,0.0,0.0,100.0,0.0,Low Risk
INV50201,CUST1196,Customer_197,Mid-Market,North,Partner,Support Plan,12.0,7524.2,10,9029.04,14627.04,95888.4,Paid,Debit Card,95888.4,0.0,95888.4,0.0,0.0,100.0,0.0,Low Risk
INV50202,CUST1064,Customer_65,Mid-Market,West,Online,Support Plan,7.0,9848.86,0,0.0,12409.56,81351.58,Paid,Cheque,81351.58,0.0,81351.58,0.0,0.0,100.0,0.0,Low Risk
INV50203,CUST1179,Customer_180,Enterprise,East,Direct,Data Service,10.0,54623.37,0,0.0,98322.07,644555.77,Paid,Cheque,644555.77,0.0,644555.77,0.0,0.0,100.0,0.0,Low Risk
INV50204,CUST1247,Customer_248,Mid-Market,South,Partner,Software Subscription,1.0,30437.88,0,0.0,5478.82,35916.7,Paid,Upi,35916.7,0.0,35916.7,0.0,0.0,100.0,0.0,Low Risk
INV50205,CUST1150,Customer_151,Mid-Market,North,Direct,Consulting,6.0,15965.69,0,0.0,17242.95,113037.09,Paid,Credit Card,113037.09,0.0,113037.09,0.0,0.0,100.0,0.0,Low Risk
INV50206,CUST1116,Customer_117,Mid-Market,West,Partner,Data Service,8.0,12377.99,15,14853.59,15150.66,99320.99,Paid,Bank Transfer,99320.99,0.0,99320.99,0.0,0.0,100.0,0.0,Low Risk
INV50207,CUST1005,Customer_6,Enterprise,South,Online,Software Subscription,11.0,32549.57,5,17902.26,61225.74,401368.75,Overdue,Credit Card,0.0,0.0,0.0,401368.75,401368.75,0.0,100.0,Critical Risk
INV50208,CUST1059,Customer_60,Mid-Market,South,Partner,Consulting,3.0,15531.47,20,9318.88,6709.6,43985.13,Paid,Cheque,43985.13,0.0,43985.13,0.0,0.0,100.0,0.0,Low Risk
INV50209,CUST1180,Customer_181,Smb,South,Partner,Cloud Service,12.0,22864.64,0,0.0,49387.62,323763.3,Paid,Upi,323763.3,0.0,323763.3,0.0,0.0,100.0,0.0,Low Risk
INV50210,CUST1067,Customer_68,Mid-Market,East,Partner,Support Plan,9.0,21462.01,15,28973.71,29553.19,193737.57,Partially Paid,Debit Card,109807.56,0.0,109807.56,83930.01,83930.01000000001,56.68,43.32,High Risk
INV50211,CUST1151,Customer_152,Smb,East,Online,Consulting,6.0,87649.0,0,0.0,94660.92,620554.92,Paid,Credit Card,620554.92,0.0,620554.92,0.0,0.0,100.0,0.0,Low Risk
INV50212,CUST1035,Customer_36,Mid-Market,South,Online,Support Plan,3.0,24558.84,25,18419.13,9946.33,65203.72,Partially Paid,Credit Card,40169.39,0.0,40169.39,25034.33,25034.33,61.61,38.39,High Risk
INV50213,CUST1047,Customer_48,Smb,West,Direct,Support Plan,10.0,11728.08,0,0.0,21110.54,138391.34,Overdue,Credit Card,0.0,0.0,0.0,138391.34,138391.34,0.0,100.0,Critical Risk
INV50214,CUST1175,Customer_176,Mid-Market,East,Direct,Support Plan,8.0,26365.38,5,10546.15,36067.84,236444.73,Paid,Upi,236444.73,92798.76,143645.97,92798.76,92798.76000000001,60.75,39.25,High Risk
INV50215,CUST1199,Customer_200,Mid-Market,East,Online,Support Plan,9.0,12117.47,0,0.0,19630.3,128687.53,Paid,Bank Transfer,128687.53,0.0,128687.53,0.0,0.0,100.0,0.0,Low Risk
INV50216,CUST1026,Customer_27,Mid-Market,North,Partner,Consulting,5.0,49166.97,0,0.0,44250.27,290085.12,Paid,Bank Transfer,290085.12,0.0,290085.12,0.0,0.0,100.0,0.0,Low Risk
INV50217,CUST1176,Customer_177,Smb,South,Direct,Data Service,11.0,46564.04,20,102440.89,73757.44,483520.99,Paid,Bank Transfer,483520.99,0.0,483520.99,0.0,0.0,100.0,0.0,Low Risk
INV50218,CUST1137,Customer_138,Smb,North,Direct,Cloud Service,5.0,61970.63,10,30985.31,50196.21,329064.05,Overdue,Debit Card,0.0,0.0,0.0,329064.05,329064.05,0.0,100.0,Critical Risk
INV50219,CUST1032,Customer_33,Mid-Market,West,Partner,Consulting,4.0,104168.46,5,20833.69,71251.23,467091.38,Unpaid,Credit Card,0.0,0.0,0.0,467091.38,467091.38,0.0,100.0,Critical Risk
INV50220,CUST1115,Customer_116,Smb,West,Partner,Software Subscription,7.0,32331.68,10,22632.18,36664.12,240353.7,Partially Paid,Cheque,174590.62,0.0,174590.62,65763.08,65763.08000000002,72.64,27.36,Medium Risk
INV50221,CUST1162,Customer_163,Mid-Market,South,Partner,Cloud Service,2.0,55464.69,20,22185.88,15973.83,104717.33,Paid,Upi,104717.33,0.0,104717.33,0.0,0.0,100.0,0.0,Low Risk
INV50222,CUST1140,Customer_141,Mid-Market,North,Direct,Data Service,8.0,11964.76,15,14357.71,14644.87,96005.24,Overdue,Debit Card,0.0,0.0,0.0,96005.24,96005.24,0.0,100.0,Critical Risk
INV50223,CUST1112,Customer_113,Mid-Market,East,Direct,Support Plan,4.0,16031.47,5,3206.29,10965.53,71885.12,Overdue,Upi,0.0,0.0,0.0,71885.12,71885.12,0.0,100.0,Critical Risk
INV50224,CUST1170,Customer_171,Enterprise,West,Online,Consulting,1.0,42846.25,20,8569.25,6169.86,40446.86,Partially Paid,Bank Transfer,25707.74,0.0,25707.74,14739.12,14739.119999999999,63.56,36.44,High Risk
INV50225,CUST1122,Customer_123,Smb,North,Partner,Data Service,4.0,19931.45,25,19931.45,10762.98,70557.33,Paid,Credit Card,70557.33,0.0,70557.33,0.0,0.0,100.0,0.0,Low Risk
INV50226,CUST1098,Customer_99,Smb,West,Direct,Software Subscription,2.0,44001.39,15,13200.42,13464.42,88266.78,Paid,Credit Card,88266.78,0.0,88266.78,0.0,0.0,100.0,0.0,Low Risk
INV50227,CUST1166,Customer_167,Smb,West,Direct,Cloud Service,12.0,41447.82,10,49737.38,80574.56,528211.02,Partially Paid,Bank Transfer,153616.69,0.0,153616.69,374594.33,374594.33,29.08,70.92,Critical Risk
INV50228,CUST1150,Customer_151,Mid-Market,North,Direct,Cloud Service,7.0,81363.72,15,85431.91,87140.54,571254.67,Unpaid,Cheque,0.0,0.0,0.0,571254.67,571254.67,0.0,100.0,Critical Risk
INV50229,CUST1224,Customer_225,Smb,North,Direct,Data Service,10.0,40450.35,10,40450.35,65529.57,429582.72,Unpaid,Debit Card,0.0,0.0,0.0,429582.72,429582.72,0.0,100.0,Critical Risk
INV50230,CUST1127,Customer_128,Mid-Market,South,Partner,Software Subscription,9.0,37408.02,0,0.0,60600.99,397273.17,Overdue,Cheque,0.0,0.0,0.0,397273.17,397273.17,0.0,100.0,Critical Risk
INV50231,CUST1174,Customer_175,Smb,North,Partner,Support Plan,2.0,20079.11,0,0.0,7228.48,47386.7,Partially Paid,Cheque,9869.51,0.0,9869.51,37517.19,37517.189999999995,20.83,79.17,Critical Risk
INV50232,CUST1179,Customer_180,Smb,South,Direct,Data Service,9.0,37575.91,5,16909.16,57829.33,379103.36,Paid,Cheque,379103.36,0.0,379103.36,0.0,0.0,100.0,0.0,Low Risk
INV50233,CUST1162,Customer_163,Mid-Market,North,Direct,Software Subscription,5.0,26223.15,20,26223.15,18880.67,123773.27,Unpaid,Bank Transfer,0.0,0.0,0.0,123773.27,123773.27,0.0,100.0,Critical Risk
INV50234,CUST1156,Customer_157,Mid-Market,North,Direct,Cloud Service,11.0,25619.44,5,14090.69,48190.17,315913.32,Paid,Debit Card,315913.32,0.0,315913.32,0.0,0.0,100.0,0.0,Low Risk
INV50235,CUST1095,Customer_96,Smb,East,Online,Cloud Service,12.0,67796.17,0,0.0,146439.73,959993.77,Unpaid,Bank Transfer,0.0,0.0,0.0,959993.77,959993.77,0.0,100.0,Critical Risk
INV50236,CUST1116,Customer_117,Mid-Market,North,Online,Software Subscription,8.0,18388.58,5,7355.43,25155.58,164908.79,Paid,Bank Transfer,164908.79,0.0,164908.79,0.0,0.0,100.0,0.0,Low Risk
INV50237,CUST1219,Customer_220,Enterprise,South,Direct,Consulting,1.0,17553.18,25,4388.3,2369.68,15534.56,Paid,Cheque,15534.56,0.0,15534.56,0.0,0.0,100.0,0.0,Low Risk
INV50238,CUST1063,Customer_64,Smb,North,Direct,Cloud Service,5.0,61637.78,0,0.0,55474.0,363662.9,Paid,Credit Card,363662.9,0.0,363662.9,0.0,0.0,100.0,0.0,Low Risk
INV50239,CUST1224,Customer_225,Mid-Market,East,Direct,Cloud Service,5.0,24168.85,15,18126.64,18489.17,121206.78,Paid,Upi,121206.78,0.0,121206.78,0.0,0.0,100.0,0.0,Low Risk
INV50240,CUST1094,Customer_95,Mid-Market,North,Direct,Support Plan,4.0,33213.76,10,13285.5,21522.52,141092.06,Paid,Cheque,141092.06,0.0,141092.06,0.0,0.0,100.0,0.0,Low Risk
INV50241,CUST1000,Customer_1,Mid-Market,South,Partner,Support Plan,12.0,33617.86,10,40341.43,65353.12,428426.01,Paid,Debit Card,428426.01,0.0,428426.01,0.0,0.0,100.0,0.0,Low Risk
INV50242,CUST1023,Customer_24,Smb,North,Online,Consulting,9.0,111060.76,20,199909.37,143934.74,943572.21,Unpaid,Bank Transfer,0.0,0.0,0.0,943572.21,943572.21,0.0,100.0,Critical Risk
INV50243,CUST1151,Customer_152,Mid-Market,East,Partner,Support Plan,11.0,16104.76,5,8857.62,30293.05,198587.79,Paid,Upi,198587.79,0.0,198587.79,0.0,0.0,100.0,0.0,Low Risk
INV50244,CUST1059,Customer_60,Smb,West,Partner,Consulting,3.0,16622.94,0,0.0,8976.39,58845.21,Paid,Debit Card,58845.21,0.0,58845.21,0.0,0.0,100.0,0.0,Low Risk
INV50245,CUST1115,Customer_116,Smb,North,Direct,Cloud Service,2.0,84265.49,0,0.0,30335.58,198866.56,Paid,Upi,198866.56,0.0,198866.56,0.0,0.0,100.0,0.0,Low Risk
INV50246,CUST1247,Customer_248,Smb,North,Partner,Data Service,1.0,29693.76,10,2969.38,4810.39,31534.77,Paid,Debit Card,31534.77,0.0,31534.77,0.0,0.0,100.0,0.0,Low Risk
INV50247,CUST1026,Customer_27,Enterprise,South,Direct,Consulting,2.0,116498.76,0,0.0,41939.55,274937.07,Paid,Credit Card,274937.07,0.0,274937.07,0.0,0.0,100.0,0.0,Low Risk
INV50248,CUST1161,Customer_162,Enterprise,North,Direct,Software Subscription,10.0,43653.94,10,43653.94,70719.38,463604.84,Overdue,Debit Card,0.0,0.0,0.0,463604.84,463604.84,0.0,100.0,Critical Risk
